id,subject,question,choices,answer
217,world_history,국제연맹으로 알려진 세계 평화 유지 기구와 그 후신인 유엔은 가장 큰 차이점이 있습니다.,"['리그 오브 네이션스는 더 많은 국가와 함께 시작되었습니다.', '국제연맹은 골칫거리로 여겨지는 국가를 제외했습니다.', '유엔은 정책을 시행하기 위해 군사 부서를 구성했습니다.', '유엔은 현재 진행 중인 전쟁을 종식시키기 위해 설립되었습니다.', '국제 연맹에는 여러 개의 개별 행정 기관이 포함되어 있습니다.']",3
218,world_history,1521년 에르난 코르테스가 스페인의 정복을 이끈 메소아메리카 문화는 어느 것입니까?,"['아즈텍', 'Inca', 'Olmec', 'Maya', 'Toltec']",1
219,world_history,"""신에 대한 거칠고 불경스러운 생각은 인간이 변하지 않는 과학의 법칙과 이성의 올바른 사용에서 벗어나 방황했기 때문에, 그리고 계시 종교라는 것이 발명되었기 때문에 형성되었다."" 위의 진술은 다음 중 어느 지적 운동의 이데올로기를 가장 잘 반영하고 있나요?","['휴머니즘', '물질주의', 'Deism', '공리주의', '이상주의']",3
220,world_history,대동아시아 공동 번영 구는 주로 일본이 다음을 위해 설계했습니다.,"['서방 지원에 대한 일본의 의존도 종식', '아시아에서 공산주의의 확산을 제한합니다.', '제국의 지배로부터 아시아 국가들을 해방시키다', '아시아 전역에 자체 제국 건설', '적절한 원자재 공급 확보']",5
221,world_history,체계적인 질문을 기반으로 교육 방법론을 개발한 그리스 철학자는 다음과 같습니다.,"['아리스토텔레스', '에피쿠로스', 'Plato', '데모크리투스', '소크라테스']",5
222,world_history,몽골이 중국을 지배하는 동안 제국을 동남아시아로 확장하려는 시도에 실패한 이유는 주로 다음과 같습니다.,"['그들의 침공은 거센 저항에 부딪혔습니다.', '지형이 너무 어려워서 탐색하기 어려웠습니다.', '현지 세력을 극복할 수 있는 인력이 부족했습니다.', '이 지역의 기후는 매우 열악했습니다.', '긴 캠페인을 위한 리소스가 부족했습니다.']",4
223,world_history,미케네 인의 문자 언어는,"['미노스', '페니키아', '바빌로니아인', '히타이트', '아시리아']",1
224,world_history,다음 중 제국의 지배를 받는 아프리카에서 흔히 볼 수 있는 보호국 유형을 가장 잘 설명하는 것은?,"['외국 세력이 직접 통제하는 지역', '다른 국가의 행정 구역으로 간주되는 지역', '제국의 통제 하에 있는 동안 정부를 유지할 수 있는 지역', '외국 정부가 아닌 민간 기업이 관리하는 지역', '다른 국가가 독점적 무역권을 보유하고 있는 지역']",3
225,world_history,다음 중 고대 이집트 민족과 인더스 강 계곡의 유사성을 정확하게 묘사하지 않은 것은?,"['그들은 다신교를 믿었습니다.', '그들은 외국 점령군을 몰아냈습니다.', '그들은 계층화된 사회 구조를 발전시켰습니다.', '그들은 상당한 아키텍처 발전을 이루었습니다.', '그들은 생존을 위해 농업에 의존했습니다.']",2
226,world_history,스페인은 메소아메리카를 정복하는 동안 엔코미엔다 시스템을 활용하여 다음과 같은 일을 할 수 있었습니다.,"['원주민을 정착지에서 강제로 쫓아내고 땅에서 쫓아냅니다.', '원주민에게 사형에 처할 수 있다는 조건으로 충성을 맹세하도록 요구합니다.', '스페인을 대신해 싸우도록 원주민에게 돈을 주고', '원주민에게 공물을 바치고 노동력을 제공하도록 요구합니다.', '원주민의 대량 이주 장려']",4
227,world_history,다음 중 우드로 윌슨의 14개 항과 베르사유 조약의 가장 중요한 합의 사항은?,"['독일은 아프리카 식민지에 대한 통제권을 포기해야 합니다.', '국제 평화 유지 기구를 설립해야 합니다.', '국가 간 무역 장벽을 줄여야 합니다.', '독일은 전쟁에 대한 모든 책임을 져야 합니다.', '바다의 자유는 평시와 전시 모두에서 보장되어야 합니다.']",2
228,world_history,이슬람의 시아파와 더 큰 수니파의 분리는 주로 다음과 같은 분쟁의 결과였습니다.,"['무슬림 사회에서 여성에 대한 대우', '코란에 대한 다양한 해석', '부의 획득에 대한 우마이야 왕조의 집착', '인근 문화권과의 무역 관행', '무함마드 사망 후 계승 계보']",5
229,world_history,이탈리아에서 베니토 무솔리니 치하의 파시스트 정당이 부상하는 데 가장 크게 기여한 요인은 무엇인가요?,"['이탈리아인의 민족주의 의식 증가', '기존 이탈리아 정부의 억압적인 정책', '제1차 세계대전 이후 이탈리아의 영토 확장 부족에 대한 불만', '이탈리아 군주 빅토르 엠마누엘 3세에 대한 광범위한 반대 운동', '유럽의 취약한 국제 관계 상태에 대한 우려']",3
230,world_history,다음 중 한나라에 대해 사실이 아닌 것은?,"['유럽과 광범위한 무역을 했습니다.', '공무원 시험이 도입되었습니다.', '만리장성 건설이 일찍 시작되었습니다.', '교통 개선을 위해 도로와 운하를 만들었습니다.', '세금을 통해 관료와 군대에 자금을 지원했습니다.']",3
231,world_history,유럽 콘서트의 주요 목표는 무엇인가요?,"['1차 세계대전 이후 유럽의 경계를 다시 그리다', '동유럽으로의 공산주의 확산을 제한하기 위해', '현상 유지를 통해 미래의 혁명을 막기 위해', '로마 제국 멸망 후 새로운 민족 국가를 세우기 위해', '대륙별 무역 관계 및 비즈니스 파트너십 개발']",3
232,world_history,표시된 차트의 정보에서 가장 잘 추론할 수 있는 것은 무엇인가요?,"['슬라브어는 영어의 발전에 큰 영향을 미쳤습니다.', '로마의 영국 점령은 영어의 발전에 큰 영향을 미쳤습니다.', '영어는 게르만어, 프랑스어, 그리스어의 영향을 혼합하여 발전했습니다.', '고전 언어는 영어와 프랑스어 모두의 발전에 큰 영향을 미쳤습니다.', '영어는 주로 중세와 르네상스 시대에 발전했습니다.']",2
233,world_history,1954년 프랑스와 미국이 남베트남에 설치한 정부는 왜 결국 실패했을까요?,"['베트남 정부는 부패했고 베트남 국민에게 인기가 없었습니다.', '베트남 국민은 호치민 공산주의 정권을 선호했습니다.', '베트남 국민은 프랑스의 지원으로 인해 정부를 불신했습니다.', '정부는 독립적인 존립에 필요한 자원을 조달할 수 없었습니다.', '베트남 국민은 정부의 공산주의 정책에 분노했습니다.']",1
234,world_history,고대 중국의 유교와 법가 철학은 어떤 점에서 가장 유사했나요?,"['클래스별로 교육 기준을 나누었습니다.', '그들은 강력한 정부의 중요성을 강조했습니다.', '그들은 원로들에 대한 존경과 경외심을 고취했습니다.', '그들은 자연과 조화를 이루는 삶을 강조했습니다.', '그들은 대부분의 독립적인 사고를 방해했습니다.']",2
235,world_history,휴머니즘이라는 개념은,"['깨달음', '개신교 종교 개혁', '르네상스', '과학 혁명', '인상주의 운동']",3
236,world_history,1628년에 작성된 권리 청원서는 찰스 1세가 다음과 같은 행위를 하지 못하도록 제한하려고 시도했습니다.,"['시민들에게 자택에 군인을 격리하도록 요구', '평시 계엄령 선포', '의회 승인 없이 세금을 제정하는 행위', '의회에서 통과된 법의 효력 정지', '정당한 사유 없이 사람을 감금하는 행위']",4
237,world_history,철학자들이 통치하고 지능에 의해 결정되는 계급 구분 구조에 기반한 국가라는 개념은 다음과 같은 사람들이 가장 강력하게 지지했습니다.,"['아리스토텔레스', '유클리드', 'Plato', '피타고라스', '소크라테스']",3
238,world_history,다음 중 무사도라고 알려진 사무라이 행동 강령의 가장 중요한 측면은 무엇인가요?,"['봉건 영주에 대한 충성심', '개인 명예 보호', '황제의 보호', '영토 방어', '죽음에 대한 수용']",1
239,world_history,"""정부는 통치하는 자와 통치받는 자 사이의 협정이라고 말하는 것은 자유의 원칙을 확립하는 데 상당한 진전이라고 여겨져 왔지만, 이것은 원인보다 결과를 앞세우는 것이기 때문에 사실일 수 없다; 정부가 존재하기 전에 인간이 존재했어야 했으므로, 정부가 존재하지 않았던 시대가 반드시 존재했고, 따라서 그러한 협정을 맺을 정부도 원래 존재할 수 없었기 때문이다. 그러므로 사실은 개인들이 각자 자신의 개인적이고 주권적인 권리로 정부를 만들기 위해 서로 계약을 체결한 것이 틀림없으며, 이것이 정부가 발생할 권리가 있는 유일한 방식이자 정부가 존재할 권리가 있는 유일한 원칙이다."" 위의 텍스트는 다음 중 어느 것을 지지하기 위해 작성된 팜플렛의 일부입니까?","['러시아 혁명', '벨벳 혁명', '아이티 혁명', '영광스러운 혁명', '프랑스 혁명']",5
240,world_history,송나라 시대의 중국 무역은 가장 큰 영향을 받은 것은,"['중앙 집중식 거버넌스 복원', '자기 나침반의 발명', '유교적 공무원 제도 제정', '대운하 건설', '중국 전역의 불교 확산']",2
241,world_history,공산주의와 파시즘의 정치 이론은 다음을 제외한 모든 교리를 공유합니다.,"['단일 당사자 규칙 준수', '국가에 대한 충성심', '사회 민주주의에 대한 반대', '사회 계층의 해체', '독재적 리더십에 대한 지원']",4
242,world_history,다음 중 제1차 세계대전의 가장 직접적인 원인은 무엇인가요?,"['폴란드 침공', '트리플 얼라이언스 결성', '보스니아 합병', '러시아 혁명의 시작', '프란츠 페르디난트 암살']",5
243,world_history,다음 중 1798년 로제타 스톤이 발견된 후 현대 학자들에게 더 명확하게 밝혀진 것은?,"['고대 메소포타미아의 법', '힌두교의 기원', '고대 이집트인의 문자 언어', '수메르 사회의 무역 관행', '고대 중국의 농업 방법']",3
245,world_history,"""우리는 좌절하거나 실패하지 않을 것입니다. 우리는 끝까지 싸울 것이다. 우리는 프랑스에서 싸울 것이며, 바다와 대양에서 싸울 것이며, 공중에서 점점 더 자신감을 갖고 힘을 키워가며 싸울 것이며, 어떤 대가를 치르더라도 우리 섬을 지켜낼 것입니다. 우리는 해변에서 싸우고, 상륙지에서 싸우고, 들판과 거리에서 싸우고, 언덕에서 싸울 것이며, 결코 항복하지 않을 것입니다."" 위의 인용문은 다음 중 어느 전쟁에서 벌어진 치열한 전투를 언급하고 있나요?","['제1차 세계 대전', '제2차 세계 대전', '한국 전쟁', '제1차 발칸 전쟁', '식스데이 전쟁']",2
246,world_history,다음을 제외한 고대 말리 사람들에 대한 다음 내용은 모두 사실입니다.,"['그들은 금과 무역을 통해 부를 쌓았습니다.', '그들은 팀북투를 주요 도시로 만들었습니다.', '때때로 무슬림 지도자들에 의해 통치되기도 했습니다.', '그들은 친족 관계를 기반으로 마을을 조직했습니다.', '그들은 강력한 정부 시스템에 의존했습니다.']",4
247,world_history,포폴 부에 담긴 창조 이야기는 다음과 같이 작성되었습니다.,"['아즈텍', 'Inca', 'Maya', 'Olmec', 'Toltec']",3
248,world_history,인도에서의 영국 제국주의는 다음을 제외한 모든 결과를 초래했습니다.,"['제한적 거래 정책 제정', '네이티브 산업의 생산성 향상', '의료 및 위생 개선', '원자재 수출 증가', '운송 시스템 확장']",2
249,world_history,13세기와 14세기에 일어난 몽골의 중국 점령은 중국의 경제적 안정을 다음과 같이 개선했습니다.,"['수입 상품에 대한 세금 감소', '대운하 확장으로 이어지는', '중국 정부의 분권화', '중국 산업화 장려', '더 안전한 무역로 여행']",5
250,world_history,프랑스 혁명과 러시아 혁명이 확대되는 데 중요한 역할을 한 요인은 무엇인가요?,"['산업화의 부상', '억압적인 군주제 통치', '이전에 실패한 봉기', '공산주의의 영향', '여성 인권에 대한 요구']",2
251,world_history,다음 중 올바른 시간 순서로 전쟁을 나열한 답은?,"['30년 전쟁, 크림 전쟁, 보어 전쟁, 백년 전쟁', '크림 전쟁, 백년 전쟁, 보어 전쟁, 30년 전쟁', '백년전쟁, 30년전쟁, 크림전쟁, 보어전쟁', '보어 전쟁, 크림 전쟁, 백년 전쟁, 30년 전쟁', '백년 전쟁, 보어 전쟁, 30년 전쟁, 크림 전쟁']",3
253,world_history,다음 중 율법주의를 신봉하는 사람이 지지할 가능성이 가장 낮은 것은 무엇인가요?,"['강력한 가족 가치', '통치자에 대한 충성도', '교육에 대한 동등한 접근성', '주 정부 정책에 대한 제출', '미디어 검열']",3
254,world_history,"""그러므로 부르주아지가 생산하는 것은 무엇보다도 스스로 무덤을 파는 자들입니다. 그 몰락과 프롤레타리아트의 승리는 똑같이 피할 수 없다."" 위의 문장이 가장 명확하게 반영하고 있는 정치 철학의 주요 교리는 무엇인가요?","['공산주의', '민주주의', '파시즘', '신권주의', '전체주의']",1
255,world_history,"""아무리 교육을 잘 받고 영리한 원주민이라 할지라도, 그리고 아무리 용감한 사람이라 할지라도, 나는 그에게 부여할 수 있는 어떤 계급도 그를 영국 장교와 동등하게 여길 수 없을 것이라고 생각한다."" -키치너 경, 인도 주둔 영국군 사령관 다음 중 식민지 강대국과 그들이 지배하는 원주민에 대한 일반화를 뒷받침하는 것은 어느 것인가?","['식민지 세력은 보통 주로 군사력을 통해 원주민을 통제했습니다.', '식민지 세력은 종종 스스로를 원주민보다 인종적으로 우월하다고 여겼습니다.', '식민지 강대국들은 군사력을 강화하기 위해 원주민을 이용하는 경향이 있었습니다.', '식민지 세력은 능력이 부족한 원주민을 통치하기 위해 필요했습니다.', '식민지 강대국들은 원주민의 지위 향상을 장려했습니다.']",2
256,world_history,유엔이 1950년 한국에 국제군을 파병한 이유는 주로 다음과 같습니다.,"['북한, 한국에 대한 핵 공격 위협', '북한과 중국 선박이 황해에서 한국 선박을 공격했습니다.', '북한군은 38선을 넘어 남한 영토로 들어왔습니다.', '북한, 소련으로부터 핵무기 획득', '북한은 한국 정부를 전복하기 직전에 있었습니다.']",3
257,world_history,"전통적인 힌두교 카스트 제도에 따르면, 미숙련 노동자는 어느 계급에 속하는 것으로 간주됩니까?","['브라만', '하리잔', '크샤트리야', 'Shudra', 'Vaishya']",4
258,world_history,호치민은 1941년 베트남으로 돌아와 주로 다음과 같은 위기에 대응하기 위해 베트민을 창설했습니다.,"['베트남에서 공산주의의 영향력 확대', '남베트남의 미국 군사화', '응오 딘 디엠의 독재적 지도력', '베트남에 대한 프랑스의 식민 지배', '남북 베트남의 지정학적 분단 상황']",4
260,world_history,다음 중 고대 이집트 역사의 신왕국 시대에 일어난 사건은?,"['파라오 카프라의 통치', '로제타 스톤 조각', '피라미드 건설', '힉소스 추방', '스핑크스 건설']",4
261,world_history,다음 중 고대 아프리카의 쿠시족과 반투어를 사용하는 사람들 모두에 해당되는 것은?,"['두 사람 모두 고대 이집트인을 본떠서 리더십의 형태를 만들었습니다.', '두 사람 모두 철제 무기와 도구를 만들기 위해 제철 기술을 발전시켰습니다.', '두 문화 모두 이동성 문화로 시작하여 결국 한 지역에 정착했습니다.', '두 나라 모두 문화적 혼혈을 통해 아프리카 전역에 언어를 전파했습니다.', '둘 다 주로 농업에 종사했으며 농사와 가축 사육에 의존했습니다.']",2
262,world_history,트라팔가 해전은 영국이 다음과의 전쟁에서 거둔 중요한 해전 승리였습니다.,"['오스트리아-헝가리', '프랑스', '독일', '포르투갈', '스페인']",2
263,world_history,잉카 문명에 대해 다음 중 다음을 제외한 모든 것이 사실입니다.,"['그들은 딸은 어머니로부터, 아들은 아버지로부터 물려받는 평행 혈통 시스템을 사용했습니다.', '그들은 제국 확장을 위한 자금 조달 수단으로 주변 지역 사회에 공물을 바치도록 요구했습니다.', '그들은 그들의 통치자가 태양에서 내려온 신이며 그의 주된 아내는 달을 대표한다고 믿었습니다.', '제국에 충성하는 대가로 정복한 지역 사회가 고유한 문화와 지역 지도자를 유지할 수 있도록 허용했습니다.', '그들은 대부분의 제사를 인간 대신 라마나 기니피그 같은 동물을 이용해 치렀습니다.']",2
264,world_history,인도 아그라에 있는 타지마할은 원래는,"['요새', '수도원', '모스크', '궁전', 'tomb']",5
265,world_history,포에니 전쟁 기간 동안 로마는 세 차례에 걸쳐,"['카르타고인', 'Gauls', '일리리언', '마케도니아인', '샘나이트']",1
267,world_history,1947년 인도가 독립하기 전에 영국이 아시아에 세운 나라는 어디인가요?,"['아프가니스탄', '방글라데시', '파키스탄', '네팔', '투르크메니스탄']",3
268,world_history,로마 제국과 한나라의 쇠퇴 요인 중 다음을 제외한 모든 것이 쇠퇴의 원인이었습니다.,"['큰 규모로 인한 정부 관리의 어려움', '국경 내 정치적 저항 단체의 폭력', '열악한 농업 생산량, 기근, 급속히 확산되는 전염병', '국경을 따라 야만인의 침략이 무역에 부정적인 영향을 미쳤습니다.', '권력을 장악하고 자신을 황제로 선포하려는 장군들에 의한 분열']",2
269,world_history,19세기에 식민지 동남아시아의 어느 지역이 제국의 통치를 받는 다른 국가들 사이에서 '완충 지대' 역할을 한 독립 국가였습니까?,"['버마', '싱가포르', '보르네오', '수마트라', '시암']",5
270,world_history,그레이트 짐바브웨 도시는 13세기에 주로 다음과 같은 이유로 명성을 얻었습니다.,"['작동 중인 금광 소유', '강력한 농업 경제', '광범위한 군사 정복', '주요 거래 경로 제어', '로마 제국과의 정치적 관계']",4
271,world_history,돈을 모금함에 넣으면 영혼이 즉시 [연옥에서] 날아간다고 설교하는 것은 단순한 인간의 말일 뿐입니다. 36. 다음 중 위의 진술을 했을 가능성이 가장 높은 종교 지도자는?,"['존 캘빈', '로욜라의 이그나티우스', '마틴 루터', '존 녹스', '울리히 츠빙글리']",3
272,world_history,"신석기 혁명은 선사 시대 인류의 생활 방식에 근본적인 변화를 가져온 사건으로, 주로 다음과 같은 특징이 있습니다.","['초기 정부의 출현', '농업 기술 개발', '조직화된 종교의 형성', '체계적인 거래의 시작', '초기 도구 및 기계의 건설']",2
273,world_history,수도에서 사용할 수 있는 농지의 양을 늘리기 위해 치남파를 사용한 메소아메리카 문화권은 어느 것입니까?,"['Inca', 'Olmec', 'Maya', '아즈텍', 'Toltec']",4
274,world_history,"석유, 주석, 고무와 같은 천연 자원과 상품에 대한 관심으로 네덜란드는 17세기부터 동남아시아의 어느 지역을 식민지로 삼게 되었습니까?","['인도네시아', '말레이시아', '버마', '시암', '필리핀']",1
275,world_history,다음 중 현대 국가를 한때 지배했던 제국주의 국가와 일치하지 않는 것은?,"['보스니아 → 오스트리아-헝가리 제국', '캄보디아 → 몽골 제국', '예멘 → 우마이야 제국', '터키 → 오스만 제국', '가이아나 → 대영 제국']",2
276,world_history,경제학자 애덤 스미스는 1776년 저서 '국부론'에서 자유방임주의 경제 철학을 옹호하며 다음과 같이 구체적으로 비난했습니다.,"['공산주의', '봉건주의', '제국주의', '중상주의', '자본주의']",4
277,world_history,다음 중 최초의 공무원 시험을 시행한 중국 왕조는 어느 왕조입니까?,"['Tang', 'Zhou', 'Sui', 'Qin', '한']",5
278,world_history,사성제는 어느 동양의 주요 종교의 기초를 이루는 것입니까?,"['힌두교', '시크교', '도교', '불교', '신도']",4
279,world_history,다음 중 2차 세계대전을 앞두고 독일과 일본의 유사성을 가장 잘 설명하는 답은?,"['두 나라 모두 외국의 영향력으로부터 스스로를 고립시키기를 원했습니다.', '두 나라 모두 민족적 우월성을 확신하고 있었습니다.', '두 나라 모두 경제적 이득을 위한 영토 확장에 관심이 있었습니다.', '양국은 모두 1차 세계대전에서 막대한 손실을 입어 고통 받고 있었습니다.', '양국은 소수 민족에 대한 인종 및 민족 청소를 지지했습니다.']",3
280,world_history,메소아메리카의 식민지를 통치한 스페인 정착민들이 아메리카 원주민을 노예로 삼는 대신 아프리카인을 노동력으로 수입한 이유는 다음과 같습니다.,"['아프리카인은 아메리카 원주민보다 유럽인에게 더 순종적이었습니다.', '아프리카인은 아메리카 원주민보다 질병에 더 강했습니다.', '아프리카인은 아메리카 원주민보다 저렴한 노동력 공급원이었습니다.', '아프리카인은 아메리카 원주민보다 육체 노동에 더 능숙했습니다.', '아프리카인은 아메리카 원주민보다 의사소통이 더 쉬웠습니다.']",2
281,world_history,"""이 시점에서 사람은 애지중지하거나 전멸시켜야 한다는 것을 알 수 있습니다. 그들은 가벼운 범죄는 복수하지만 심각한 범죄는 복수할 수 없으므로, 사람에게 가하는 해악은 복수에 대한 두려움을 없애기 위한 것이어야 한다."" 위의 인용문은 다음 중 어느 것에서 따온 것입니까?","['공산당 선언, 칼 마르크스, 프리드리히 엥겔스', '어리석음을 찬양하며, 데시데리우스 에라스무스', '유토피아, 토마스 모어 경', '왕자, 니콜로 마키아벨리', '정부에 관한 두 가지 논문, 존 로크']",4
282,world_history,서아프리카 가나 왕국에서 금을 제외하고 가장 가치 있고 거래량이 많은 상품은 다음과 같습니다.,"['소금', '아이보리', '노예', '곡물', '쌀']",1
283,world_history,다음을 제외한 모든 거래 계약의 예는 다음과 같습니다.,"['NAFTA', 'OPEC', 'LAFTA', 'GATT', 'ASEAN']",2
284,world_history,중국은 대략 기원전 1세기에서 10세기 사이에 베트남을 통치했습니다. 이 기간 동안 중국인들은 베트남인들의 저항에 가장 많이 부딪혔습니다.,"['공무원 및 관료주의 시스템 구현', '베트남인들에게 유교 이데올로기를 소개합니다.', '베트남 사회에서 여성의 역할을 강조하지 않습니다.', '중국 전통 농업 방식 사용', '베트남인을 불교로 개종시키다']",3
285,world_history,서유럽에서 봉건주의가 부상한 것은 주로 다음과 같은 이유 때문이었습니다.,"['극심한 기근으로 인한 정치적 불안', '외국 침략자의 공격에 대한 두려움', '카롤링거 왕조의 붕괴', '국가 문제에 대한 교회의 권위에 대한 분쟁', '해외 국가와의 거래 증가']",2
